C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Acorde
-40.6,-39.3,-4.7,-36.7,-38.1,-28.1,-11.7,-20.3,-26.9,-6.6,-35.4,-44.5,2.0
-37.3,-23.6,-7.9,-35.9,-40.3,-30.7,-4.9,-23.1,-30.6,-9.0,-34.5,-42.3,2.0
-33.8,-21.7,-6.1,-34.2,-35.6,-23.1,-7.0,-29.8,-27.9,-9.8,-33.1,-33.3,2.0
-31.4,-23.5,-5.8,-32.3,-28.3,-25.0,-6.7,-24.5,-27.6,-11.2,-30.5,-31.0,2.0
-27.0,-21.5,-5.5,-32.5,-35.9,-38.3,-9.2,-20.9,-32.0,-8.1,-27.1,-33.2,2.0
-35.3,-23.2,-7.4,-36.4,-37.0,-32.1,-5.8,-24.9,-31.1,-8.6,-29.2,-40.6,2.0
-32.3,-21.0,-8.1,-33.4,-37.3,-26.6,-6.7,-29.3,-27.2,-7.6,-24.4,-38.9,2.0
-34.9,-24.0,-7.7,-30.6,-33.8,-30.7,-4.5,-23.9,-29.0,-10.0,-30.4,-35.7,2.0
-28.9,-21.2,-7.2,-33.5,-36.5,-29.5,-5.9,-27.5,-29.5,-9.9,-30.8,-34.6,2.0
-34.1,-23.2,-6.2,-31.5,-32.2,-20.5,-5.7,-21.2,-32.4,-9.2,-29.3,-34.0,2.0
-33.3,-22.4,-6.3,-37.8,-37.3,-27.4,-7.0,-26.5,-29.4,-7.8,-32.1,-41.0,2.0
-31.2,-21.6,-8.0,-33.9,-40.8,-36.8,-5.8,-22.3,-29.5,-7.4,-30.6,-42.9,2.0
-32.7,-19.8,-9.6,-36.1,-33.6,-30.5,-6.1,-21.6,-26.0,-7.3,-31.3,-44.3,2.0
-29.7,-18.3,-6.4,-33.2,-33.7,-32.0,-8.6,-26.9,-31.5,-6.5,-33.0,-32.6,2.0
-34.2,-21.8,-6.5,-35.2,-37.2,-29.1,-6.2,-23.2,-29.4,-7.6,-29.5,-38.4,2.0
-32.5,-18.4,-5.0,-32.3,-39.6,-34.8,-8.7,-28.4,-27.7,-7.2,-34.8,-38.4,2.0
-34.4,-19.9,-6.9,-31.2,-36.6,-29.2,-5.3,-30.1,-32.9,-9.5,-28.9,-44.8,2.0
-31.1,-21.0,-6.8,-37.8,-35.5,-26.5,-7.1,-27.9,-34.7,-7.6,-27.8,-41.3,2.0
-29.8,-17.2,-8.3,-35.6,-33.8,-31.9,-6.9,-23.0,-29.4,-7.5,-32.4,-39.4,2.0
-27.1,-17.9,-7.7,-32.9,-33.0,-34.6,-7.2,-22.4,-30.1,-6.1,-33.6,-40.4,2.0
-31.2,-24.5,-5.9,-35.4,-35.1,-27.0,-7.1,-26.6,-31.3,-8.9,-32.0,-30.4,2.0
-29.2,-24.4,-5.6,-30.2,-35.3,-22.9,-6.0,-23.9,-36.9,-10.5,-28.8,-32.6,2.0
-28.7,-21.0,-6.5,-38.8,-35.2,-29.5,-7.2,-22.7,-28.9,-9.4,-31.4,-40.8,2.0
-27.4,-14.8,-9.0,-37.8,-25.6,-29.3,-6.1,-18.9,-26.5,-7.4,-27.5,-41.7,2.0
-27.0,-15.7,-6.8,-34.0,-30.9,-23.1,-7.4,-26.8,-28.2,-7.3,-28.0,-33.4,2.0
-32.8,-20.1,-8.4,-29.5,-30.0,-22.6,-6.9,-25.9,-29.7,-6.7,-29.8,-32.1,2.0
-33.5,-24.3,-4.7,-37.6,-39.8,-27.4,-6.8,-24.3,-31.1,-9.8,-37.5,-36.1,2.0
-21.8,-20.0,-7.8,-29.7,-30.2,-21.8,-6.9,-28.5,-28.2,-7.3,-27.6,-32.7,2.0
-30.7,-18.2,-10.0,-36.5,-31.8,-20.8,-6.6,-21.9,-27.5,-6.8,-25.6,-29.6,2.0
-35.1,-20.9,-4.8,-33.4,-34.5,-30.3,-9.3,-25.9,-27.0,-8.0,-35.6,-38.6,2.0
-35.9,-33.6,-31.5,-23.5,-6.6,-26.3,-29.4,-24.4,-15.2,-28.9,-32.5,-3.7,3.0
-30.4,-33.8,-36.1,-22.8,-6.8,-27.6,-32.1,-27.2,-16.3,-30.0,-33.8,-4.5,3.0
-28.7,-34.9,-36.2,-22.0,-4.7,-29.0,-30.0,-25.6,-16.4,-28.6,-34.2,-4.8,3.0
-32.3,-32.7,-30.3,-23.3,-5.2,-30.2,-29.7,-27.2,-15.9,-31.5,-37.1,-4.0,3.0
-28.7,-36.2,-35.7,-19.2,-5.9,-31.1,-27.4,-25.2,-13.3,-33.9,-34.9,-4.6,3.0
-27.1,-34.4,-32.1,-18.3,-5.8,-30.5,-24.4,-25.3,-13.5,-31.2,-31.3,-5.5,3.0
-29.0,-36.5,-32.8,-21.1,-6.9,-33.7,-26.7,-27.7,-13.7,-34.8,-33.4,-4.7,3.0
-26.3,-32.6,-29.2,-16.8,-6.4,-31.9,-23.3,-23.0,-12.0,-30.1,-26.2,-5.1,3.0
-25.9,-29.9,-36.2,-18.0,-8.7,-32.8,-24.5,-22.1,-12.2,-31.0,-24.7,-5.1,3.0
-32.3,-34.7,-33.7,-22.5,-6.2,-32.6,-28.8,-25.7,-17.2,-29.3,-35.7,-6.0,3.0
-30.4,-34.2,-30.9,-21.3,-5.0,-29.8,-27.2,-24.4,-15.6,-27.8,-32.7,-5.1,3.0
-31.5,-30.6,-34.5,-24.2,-5.7,-30.0,-30.9,-27.6,-17.9,-28.0,-29.9,-3.8,3.0
-28.4,-31.4,-35.3,-22.2,-7.1,-29.5,-30.8,-25.6,-16.2,-27.5,-30.1,-3.6,3.0
-27.8,-31.5,-32.2,-22.2,-11.9,-28.9,-30.6,-25.7,-15.1,-28.5,-29.4,-3.6,3.0
-33.2,-32.4,-29.9,-24.8,-6.3,-31.8,-30.0,-27.0,-17.7,-30.7,-30.8,-4.1,3.0
-29.9,-33.7,-34.0,-21.0,-10.2,-30.5,-30.1,-26.0,-15.3,-28.5,-33.5,-3.3,3.0
-32.4,-32.0,-31.5,-23.6,-6.4,-31.4,-29.0,-26.5,-17.3,-31.1,-31.1,-3.4,3.0
-29.9,-31.5,-30.2,-24.2,-7.8,-32.0,-27.0,-28.5,-16.5,-31.4,-30.8,-3.2,3.0
-32.8,-32.6,-29.1,-25.2,-6.3,-33.1,-26.8,-27.7,-18.3,-29.7,-31.8,-4.5,3.0
-30.1,-30.1,-31.2,-24.1,-8.8,-32.6,-26.5,-27.3,-17.2,-28.0,-31.2,-3.6,3.0
-29.8,-35.7,-34.2,-21.6,-6.5,-29.7,-25.5,-24.2,-14.9,-25.8,-32.6,-5.2,3.0
-26.0,-35.3,-32.1,-20.1,-7.3,-28.8,-23.0,-23.3,-13.1,-26.3,-30.0,-5.5,3.0
-27.4,-32.6,-36.2,-20.4,-7.6,-30.5,-25.8,-26.9,-15.5,-33.0,-32.8,-4.5,3.0
-27.2,-28.5,-31.2,-18.9,-8.5,-34.5,-22.4,-24.0,-14.0,-31.9,-27.8,-5.2,3.0
-30.4,-33.1,-32.1,-21.4,-5.8,-33.0,-24.8,-27.5,-13.0,-35.4,-30.2,-4.9,3.0
-25.9,-26.8,-31.6,-18.3,-8.9,-31.7,-22.9,-23.4,-12.2,-35.5,-25.3,-4.8,3.0
-28.4,-33.2,-30.7,-19.9,-10.0,-32.0,-24.2,-24.0,-14.0,-28.8,-28.9,-3.9,3.0
-34.3,-33.6,-32.2,-24.3,-10.0,-25.3,-31.2,-27.7,-16.2,-29.9,-32.8,-3.9,3.0
-34.6,-35.3,-28.0,-20.6,-6.6,-28.8,-25.3,-27.1,-13.4,-34.7,-31.6,-6.1,3.0
-30.0,-33.2,-30.0,-21.8,-6.2,-33.9,-28.7,-25.4,-15.2,-33.2,-30.3,-4.3,3.0
-31.1,-33.4,-31.5,-20.3,-5.4,-32.7,-25.3,-27.4,-13.4,-29.3,-26.8,-4.3,3.0
-26.5,-31.3,-31.9,-19.3,-5.3,-31.5,-23.2,-24.2,-12.7,-31.4,-22.8,-6.3,3.0
-28.3,-34.2,-31.4,-21.0,-6.7,-30.5,-26.7,-21.7,-13.5,-36.3,-28.4,-4.2,3.0
-30.9,-34.9,-31.4,-22.0,-8.7,-29.6,-28.5,-29.0,-13.3,-35.1,-32.2,-4.4,3.0
-36.6,-35.9,-26.6,-20.3,-4.2,-30.7,-25.2,-22.9,-11.2,-34.7,-27.1,-7.5,3.0
-26.5,-30.0,-30.3,-18.6,-7.3,-22.9,-24.8,-24.4,-14.4,-32.7,-26.3,-5.0,3.0
-28.4,-34.5,-33.5,-20.4,-4.6,-26.1,-24.9,-24.3,-14.8,-32.0,-34.1,-6.4,3.0
-25.9,-32.0,-32.3,-19.7,-8.4,-30.3,-27.0,-24.5,-14.1,-29.2,-32.9,-4.0,3.0
-29.6,-33.3,-31.4,-22.0,-8.7,-31.8,-26.2,-24.3,-15.1,-29.7,-30.9,-4.2,3.0
-27.1,-38.5,-29.8,-18.4,-4.6,-29.2,-21.4,-21.7,-11.7,-28.1,-27.7,-9.0,3.0
-31.5,-35.4,-29.0,-19.7,-5.8,-24.7,-21.6,-22.1,-11.0,-32.6,-27.0,-5.5,3.0
-28.4,-37.9,-33.7,-20.3,-5.9,-31.8,-22.4,-26.8,-13.6,-28.6,-25.1,-6.1,3.0
-27.2,-42.1,-31.0,-19.7,-5.3,-30.3,-23.3,-24.8,-11.1,-34.0,-28.6,-8.2,3.0
-28.7,-33.7,-32.7,-21.4,-9.6,-27.5,-24.4,-27.9,-12.8,-32.4,-25.3,-4.0,3.0
-27.8,-33.4,-31.5,-20.6,-9.3,-32.2,-22.9,-25.2,-12.4,-32.4,-25.3,-3.8,3.0
-29.6,-37.2,-33.0,-19.8,-6.9,-32.1,-25.1,-24.7,-14.1,-33.0,-25.2,-4.6,3.0
-24.3,-34.4,-30.5,-17.3,-5.1,-31.0,-21.5,-23.7,-10.2,-30.9,-22.4,-8.1,3.0
-29.7,-31.1,-31.5,-22.6,-6.8,-31.0,-26.1,-24.1,-15.0,-36.9,-31.5,-4.6,3.0
-28.2,-37.7,-31.6,-20.1,-6.8,-32.9,-23.9,-24.7,-13.5,-30.4,-29.1,-4.3,3.0
-33.7,-33.3,-35.1,-24.8,-5.9,-28.4,-27.4,-28.1,-16.9,-31.1,-32.9,-3.9,3.0
-32.1,-30.4,-31.4,-23.8,-12.2,-33.0,-26.1,-29.1,-15.9,-28.7,-31.9,-2.6,3.0
-26.5,-29.2,-29.2,-23.7,-4.9,-33.6,-24.3,-26.4,-17.5,-27.6,-28.1,-4.9,3.0
-35.6,-31.7,-33.0,-25.5,-5.9,-32.4,-29.4,-28.0,-19.1,-31.4,-32.2,-4.6,3.0
-32.2,-33.0,-30.8,-23.6,-4.9,-36.1,-27.3,-26.3,-16.6,-31.1,-32.3,-5.1,3.0
-31.3,-32.4,-34.4,-23.8,-5.0,-26.4,-28.2,-25.4,-15.4,-27.8,-31.0,-6.1,3.0
-27.2,-31.9,-36.4,-21.2,-8.2,-31.9,-25.4,-28.3,-15.3,-28.9,-32.4,-4.3,3.0
-27.3,-33.3,-35.1,-22.3,-5.7,-31.4,-26.3,-28.1,-15.9,-32.4,-33.9,-5.8,3.0
-29.2,-31.5,-33.6,-23.0,-5.5,-30.4,-24.5,-25.5,-15.5,-32.9,-30.3,-4.0,3.0
-28.2,-31.3,-32.6,-21.2,-7.2,-31.1,-23.2,-24.7,-14.2,-32.1,-31.0,-4.0,3.0
-29.0,-31.3,-32.3,-21.1,-4.7,-31.2,-23.8,-24.2,-15.3,-31.8,-32.1,-5.5,3.0
-28.4,-30.3,-33.8,-21.5,-4.5,-26.5,-23.6,-24.3,-15.4,-27.9,-30.3,-5.1,3.0
-28.4,-31.5,-32.9,-20.1,-5.2,-32.7,-27.4,-24.2,-14.4,-28.6,-31.4,-5.0,3.0
-27.5,-30.6,-32.8,-19.6,-10.8,-30.1,-24.3,-24.2,-14.5,-26.6,-31.2,-3.6,3.0
-31.1,-32.0,-33.2,-22.9,-5.8,-31.9,-27.3,-26.6,-16.6,-29.5,-30.7,-5.3,3.0
-30.3,-30.9,-36.3,-22.2,-7.6,-33.8,-25.3,-26.8,-16.6,-30.9,-31.7,-5.1,3.0
-28.1,-33.1,-35.5,-22.2,-5.9,-31.4,-31.5,-27.6,-16.4,-27.7,-30.2,-4.4,3.0
-29.3,-32.3,-35.0,-23.4,-6.5,-33.0,-30.4,-26.9,-16.8,-29.1,-30.6,-4.1,3.0
-29.2,-32.5,-37.5,-23.3,-10.1,-31.7,-31.2,-27.3,-17.8,-24.9,-28.1,-3.9,3.0
-30.4,-32.1,-35.1,-24.2,-6.8,-34.6,-32.1,-28.5,-16.8,-30.1,-32.1,-3.5,3.0
-38.8,-32.1,-31.0,-34.5,-3.8,-33.1,-32.4,-33.5,-26.7,-32.1,-34.8,-5.7,3.0
-29.2,-33.3,-31.8,-22.7,-6.2,-31.7,-30.8,-27.2,-15.8,-29.7,-32.8,-4.6,3.0
-32.5,-31.4,-34.4,-25.9,-9.4,-29.0,-27.0,-28.2,-18.6,-27.9,-31.8,-4.6,3.0
-29.3,-30.7,-34.2,-22.6,-9.6,-33.6,-27.5,-27.3,-17.1,-30.3,-30.3,-3.5,3.0
-29.0,-30.7,-32.9,-21.5,-11.5,-29.5,-30.0,-25.6,-16.1,-27.9,-30.1,-4.3,3.0
-32.0,-30.3,-36.3,-23.5,-7.6,-34.0,-31.7,-29.6,-17.1,-31.0,-33.9,-3.4,3.0
-31.3,-32.0,-30.1,-24.7,-5.3,-33.2,-31.2,-29.9,-18.7,-31.5,-33.5,-4.7,3.0
-30.9,-32.6,-29.5,-23.4,-4.2,-34.9,-28.5,-28.6,-17.2,-29.3,-30.8,-5.7,3.0
-30.8,-31.7,-30.9,-24.1,-6.6,-31.5,-29.1,-28.0,-18.2,-31.4,-31.7,-5.1,3.0
-30.7,-29.5,-31.8,-24.9,-10.5,-33.7,-28.5,-26.8,-18.4,-27.3,-31.8,-3.2,3.0
-31.4,-28.6,-30.4,-24.9,-11.5,-33.2,-27.6,-26.8,-18.4,-29.9,-29.5,-3.0,3.0
-33.3,-30.7,-32.6,-26.6,-5.7,-32.3,-29.0,-29.6,-18.7,-29.1,-32.8,-4.5,3.0
-33.4,-28.5,-29.3,-24.1,-7.0,-30.6,-26.7,-28.4,-16.0,-28.8,-30.3,-3.6,3.0
-35.5,-30.7,-28.3,-25.3,-7.9,-33.8,-28.0,-29.7,-16.3,-30.3,-31.0,-3.9,3.0
-36.2,-30.7,-25.9,-24.9,-12.3,-31.5,-25.5,-29.6,-17.2,-29.7,-31.9,-3.3,3.0
-28.7,-29.2,-33.4,-19.1,-9.3,-32.6,-25.7,-21.7,-13.0,-26.7,-27.0,-4.7,3.0
-31.0,-31.1,-33.6,-22.1,-9.0,-32.3,-27.6,-23.6,-13.8,-31.3,-30.3,-4.1,3.0
-28.2,-35.0,-35.3,-21.5,-8.0,-36.5,-25.6,-27.0,-13.4,-31.3,-27.9,-4.3,3.0
-33.4,-34.1,-35.0,-26.6,-5.5,-28.9,-28.6,-25.0,-15.6,-25.7,-33.0,-3.9,3.0
-28.9,-31.9,-36.5,-22.1,-8.6,-29.2,-29.5,-24.2,-13.8,-27.4,-31.9,-4.6,3.0
-30.3,-30.7,-31.8,-23.1,-5.9,-31.2,-28.7,-25.5,-15.7,-27.7,-32.7,-5.1,3.0
-33.3,-32.8,-33.1,-23.6,-6.1,-30.6,-27.2,-26.1,-14.9,-27.4,-32.0,-4.5,3.0
-33.5,-33.8,-29.0,-23.2,-9.5,-29.4,-26.0,-26.3,-14.4,-28.0,-30.8,-5.0,3.0
-30.9,-31.9,-32.6,-23.6,-6.6,-30.0,-24.2,-25.2,-15.3,-27.0,-30.5,-3.9,3.0
-32.2,-32.1,-32.9,-24.0,-6.3,-32.3,-27.2,-26.5,-15.8,-28.5,-32.1,-4.6,3.0
-29.3,-31.7,-32.5,-21.2,-9.2,-30.4,-25.0,-23.3,-13.0,-29.8,-30.0,-4.4,3.0
-30.1,-31.3,-34.5,-23.6,-9.8,-31.3,-30.5,-23.5,-12.7,-27.5,-30.9,-4.2,3.0
-28.9,-27.6,-33.1,-22.5,-16.9,-31.8,-29.2,-26.5,-15.1,-26.8,-28.6,-1.9,3.0
-30.1,-30.4,-34.6,-23.8,-9.7,-32.9,-32.2,-26.6,-15.6,-27.2,-31.3,-3.6,3.0
-30.7,-31.4,-31.8,-24.1,-9.4,-30.5,-29.3,-27.5,-15.5,-30.9,-29.0,-4.7,3.0
-30.2,-31.2,-33.2,-23.1,-8.7,-31.3,-31.8,-27.4,-15.7,-26.8,-32.9,-3.8,3.0
-30.2,-30.2,-33.8,-22.7,-5.6,-31.5,-31.0,-26.7,-16.4,-30.6,-31.6,-4.4,3.0
-29.2,-30.2,-29.3,-21.5,-9.8,-32.4,-29.2,-25.5,-15.4,-24.8,-31.1,-3.8,3.0
-29.2,-29.5,-31.8,-22.1,-7.9,-30.4,-29.8,-26.5,-16.7,-28.2,-31.9,-4.8,3.0
-29.5,-31.8,-35.0,-24.5,-8.7,-31.8,-29.5,-23.0,-14.0,-29.4,-31.0,-5.6,3.0
-30.5,-32.9,-33.8,-23.5,-7.2,-31.6,-30.4,-26.5,-15.2,-27.2,-31.7,-5.5,3.0
-35.2,-31.4,-32.9,-26.4,-10.3,-33.6,-31.3,-29.6,-18.4,-28.5,-32.7,-2.7,3.0
-35.3,-31.3,-33.6,-25.4,-6.1,-36.0,-30.4,-28.6,-18.0,-31.8,-30.9,-3.2,3.0
-38.0,-32.7,-32.9,-27.0,-6.5,-34.3,-30.9,-29.1,-19.5,-28.6,-31.2,-4.0,3.0
-38.1,-32.8,-32.0,-28.8,-4.9,-32.2,-31.5,-30.8,-20.2,-28.0,-32.8,-4.1,3.0
-31.1,-33.1,-30.2,-19.9,-8.9,-29.7,-23.8,-25.8,-12.4,-29.9,-27.6,-5.2,3.0
-31.6,-33.9,-32.5,-21.2,-8.0,-31.2,-23.6,-27.0,-14.3,-31.9,-27.0,-5.0,3.0
-30.4,-30.9,-31.1,-20.8,-7.8,-20.0,-25.3,-25.5,-14.7,-29.4,-29.4,-5.5,3.0
-31.6,-31.4,-29.5,-20.6,-11.3,-28.8,-28.3,-24.8,-9.6,-28.0,-31.2,-4.3,3.0
-32.1,-32.6,-36.0,-26.3,-8.5,-31.6,-34.5,-27.0,-13.3,-29.7,-33.2,-3.3,3.0
-27.7,-32.6,-36.0,-21.9,-5.9,-34.4,-25.2,-23.7,-11.2,-31.7,-34.8,-4.1,3.0
-28.3,-33.2,-32.5,-21.9,-7.6,-32.2,-28.2,-23.6,-11.4,-29.4,-29.1,-4.1,3.0
-37.1,-39.8,-33.0,-33.2,-7.4,-28.9,-26.5,-28.4,-15.9,-31.0,-32.5,-4.5,3.0
-33.2,-37.6,-30.9,-26.8,-9.4,-30.2,-18.8,-27.6,-14.4,-23.8,-30.6,-4.8,3.0
-27.6,-38.2,-32.2,-25.6,-5.7,-31.5,-18.3,-28.5,-13.3,-34.1,-29.0,-8.2,3.0
-29.5,-37.7,-34.1,-26.2,-8.8,-31.1,-18.5,-27.8,-13.8,-27.7,-30.2,-4.1,3.0
-27.2,-35.3,-35.9,-23.9,-5.5,-34.4,-16.5,-31.7,-13.9,-37.3,-26.5,-5.8,3.0
-30.9,-34.3,-28.5,-24.4,-11.0,-29.3,-17.4,-22.2,-16.1,-26.5,-28.9,-3.6,3.0
-31.2,-35.8,-27.8,-26.6,-4.1,-36.8,-19.8,-26.3,-16.2,-32.5,-32.4,-5.9,3.0
-32.5,-32.9,-32.2,-24.8,-3.9,-27.2,-18.4,-24.5,-13.5,-34.9,-27.6,-5.4,3.0
-29.3,-36.8,-31.6,-24.9,-8.2,-31.8,-18.2,-27.6,-14.9,-28.1,-29.2,-3.8,3.0
-30.1,-34.7,-28.7,-26.0,-9.7,-31.2,-20.9,-27.0,-15.7,-26.9,-29.9,-4.4,3.0
-29.6,-37.4,-32.6,-24.9,-8.2,-31.1,-18.1,-30.0,-13.5,-26.8,-22.6,-6.6,3.0
-35.2,-34.4,-26.4,-26.8,-7.9,-32.7,-23.1,-29.2,-16.2,-28.8,-32.0,-4.3,3.0
-34.1,-33.7,-29.3,-26.6,-7.6,-29.9,-23.9,-23.2,-15.8,-27.8,-32.6,-4.0,3.0
-35.8,-36.4,-25.7,-28.0,-5.0,-27.1,-22.0,-26.3,-17.1,-32.2,-33.2,-6.4,3.0
-36.5,-32.4,-28.7,-29.5,-6.8,-29.5,-21.1,-29.6,-19.4,-26.5,-30.4,-2.8,3.0
-33.1,-36.6,-32.4,-27.0,-8.0,-31.7,-21.7,-27.7,-15.4,-29.5,-34.4,-4.3,3.0
-30.8,-33.2,-31.2,-25.8,-11.4,-33.6,-21.6,-28.6,-15.7,-34.0,-29.8,-5.3,3.0
-29.1,-33.3,-30.6,-23.8,-6.9,-34.0,-15.4,-23.0,-12.6,-32.8,-28.2,-6.7,3.0
-29.9,-34.8,-33.4,-23.1,-7.1,-32.4,-16.4,-26.3,-13.8,-38.1,-28.6,-6.0,3.0
-29.3,-33.6,-29.5,-23.8,-9.1,-33.0,-16.8,-25.5,-15.8,-28.1,-27.5,-4.6,3.0
-28.9,-31.2,-28.4,-23.2,-7.1,-31.4,-16.6,-26.9,-13.9,-29.3,-27.4,-6.0,3.0
-28.3,-31.5,-28.6,-24.0,-8.9,-30.7,-15.9,-23.2,-13.6,-36.0,-25.8,-6.1,3.0
-33.5,-38.9,-33.9,-25.8,-4.3,-31.5,-23.0,-25.7,-11.9,-26.1,-33.1,-10.8,3.0
-28.3,-31.2,-30.7,-21.6,-5.0,-31.2,-23.1,-30.3,-12.7,-35.1,-36.0,-14.7,3.0
-32.4,-31.3,-34.7,-22.1,-4.2,-32.7,-23.4,-26.3,-12.7,-32.1,-34.7,-14.7,3.0
-27.6,-26.0,-34.2,-21.6,-5.4,-33.0,-24.3,-24.6,-13.6,-27.8,-36.2,-14.9,3.0
-25.6,-32.7,-36.3,-21.9,-4.3,-35.0,-22.5,-23.5,-12.3,-19.9,-33.6,-17.0,3.0
-26.9,-30.7,-32.7,-21.3,-4.8,-32.3,-25.8,-27.1,-14.9,-31.4,-34.2,-13.2,3.0
-30.4,-35.9,-29.4,-22.5,-5.4,-32.5,-28.7,-26.0,-14.2,-16.7,-34.7,-15.9,3.0
-33.6,-32.6,-29.0,-23.0,-5.0,-32.9,-31.0,-25.3,-11.8,-14.2,-33.7,-13.6,3.0
-32.2,-35.2,-31.4,-24.6,-3.7,-31.3,-26.6,-25.8,-11.2,-18.3,-31.3,-14.4,3.0
-34.0,-36.0,-31.1,-25.2,-4.8,-33.2,-28.4,-23.0,-12.3,-18.2,-34.8,-15.4,3.0
-31.9,-33.4,-32.9,-21.7,-3.0,-31.7,-25.4,-21.0,-10.9,-22.7,-35.2,-14.0,3.0
-31.9,-30.3,-30.7,-23.5,-5.0,-33.9,-31.1,-23.4,-12.0,-31.2,-34.1,-13.9,3.0
-27.8,-24.1,-31.0,-19.6,-4.1,-34.4,-28.6,-20.7,-12.5,-25.1,-34.6,-15.3,3.0
-29.5,-24.6,-32.6,-20.7,-5.5,-33.6,-20.3,-25.3,-12.1,-26.5,-34.6,-15.3,3.0
-33.3,-29.0,-31.4,-20.7,-5.0,-32.9,-24.2,-24.3,-11.5,-27.5,-32.6,-13.3,3.0
-26.9,-28.7,-36.4,-21.2,-5.4,-34.4,-25.3,-26.3,-10.9,-18.4,-32.2,-16.0,3.0
-22.2,-23.3,-32.1,-19.4,-5.4,-32.1,-27.3,-27.7,-10.7,-21.7,-33.5,-13.9,3.0
-28.0,-25.9,-33.2,-20.9,-4.7,-34.0,-29.4,-22.9,-11.8,-27.8,-36.4,-15.7,3.0
-35.0,-29.6,-32.1,-19.3,-4.4,-33.5,-26.1,-27.3,-12.4,-22.9,-32.9,-14.9,3.0
-32.9,-35.4,-30.5,-18.9,-4.6,-29.9,-23.4,-23.8,-10.1,-29.6,-34.1,-11.3,3.0
-37.9,-38.2,-30.6,-22.2,-4.4,-32.2,-26.4,-27.0,-13.9,-31.1,-36.5,-13.7,3.0
-32.9,-39.1,-27.6,-22.0,-4.2,-33.2,-28.6,-25.5,-10.2,-24.4,-32.8,-13.9,3.0
-37.8,-41.0,-34.9,-23.2,-3.5,-33.1,-24.6,-27.3,-12.8,-9.7,-38.7,-15.3,3.0
-37.0,-37.7,-33.8,-24.2,-4.5,-35.8,-25.8,-25.5,-13.5,-10.8,-33.2,-14.4,3.0
-30.9,-31.1,-31.9,-21.0,-4.1,-34.0,-23.9,-23.4,-10.9,-11.1,-32.9,-13.5,3.0
-35.1,-42.2,-34.1,-25.3,-3.0,-33.2,-31.7,-25.1,-13.2,-10.6,-35.2,-13.8,3.0
-34.3,-39.5,-31.7,-24.9,-4.4,-34.8,-22.9,-27.3,-12.5,-11.6,-37.3,-14.0,3.0
-37.1,-37.2,-29.4,-22.1,-4.7,-34.9,-32.7,-25.8,-13.2,-11.7,-36.3,-13.4,3.0
-29.2,-35.3,-31.0,-20.6,-4.4,-34.4,-24.1,-25.3,-10.7,-22.6,-35.3,-15.8,3.0
-25.4,-28.0,-29.2,-19.2,-4.4,-33.3,-28.2,-27.0,-12.4,-23.4,-30.8,-14.8,3.0
-33.9,-32.6,-32.2,-21.6,-4.3,-34.4,-28.3,-22.9,-11.9,-22.4,-26.8,-16.8,3.0
-30.6,-37.6,-35.4,-20.6,-2.9,-32.8,-31.6,-24.3,-13.0,-22.7,-35.3,-13.0,3.0
-38.9,-30.2,-33.0,-17.1,-4.3,-34.3,-30.6,-29.3,-12.8,-25.3,-30.2,-15.8,3.0
-34.1,-33.6,-35.9,-20.9,-4.8,-33.1,-28.6,-25.2,-12.1,-30.2,-35.7,-13.4,3.0
-32.0,-32.2,-31.0,-18.9,-4.0,-33.3,-24.2,-27.5,-15.2,-30.7,-34.6,-13.8,3.0
-29.8,-30.9,-31.8,-18.3,-5.8,-33.0,-25.4,-25.0,-12.2,-27.3,-36.8,-14.9,3.0
-24.5,-31.7,-32.1,-19.6,-4.7,-32.5,-25.5,-25.6,-11.6,-15.8,-32.7,-14.5,3.0
-27.1,-37.0,-36.5,-22.1,-4.6,-34.7,-26.1,-27.4,-11.6,-22.5,-33.8,-15.4,3.0
-28.7,-30.8,-31.7,-21.1,-5.3,-31.2,-22.0,-29.6,-12.8,-33.0,-32.6,-12.6,3.0
-32.4,-28.4,-30.7,-21.4,-6.2,-33.4,-22.1,-30.0,-9.4,-19.5,-33.1,-14.2,3.0
-29.1,-32.6,-32.1,-23.7,-5.0,-34.4,-19.9,-27.8,-10.8,-20.2,-35.4,-13.9,3.0
-28.8,-33.7,-34.1,-20.4,-3.9,-31.4,-31.5,-23.8,-11.4,-36.1,-35.1,-12.3,3.0
-26.8,-29.7,-30.1,-17.0,-4.8,-33.1,-22.1,-27.8,-9.8,-30.2,-30.8,-13.9,3.0
-26.7,-32.3,-32.1,-20.7,-4.1,-33.2,-25.6,-23.7,-10.4,-19.2,-35.0,-14.6,3.0
-34.7,-36.0,-30.5,-21.4,-5.6,-33.4,-28.1,-26.9,-12.9,-33.4,-36.4,-13.9,3.0
-28.0,-32.9,-31.3,-19.9,-3.1,-21.7,-27.4,-28.0,-15.7,-27.4,-31.7,-12.7,3.0
-34.0,-30.8,-35.2,-17.2,-4.2,-34.3,-27.5,-27.3,-11.2,-29.4,-35.5,-15.2,3.0
-32.7,-34.4,-31.0,-20.1,-5.0,-34.5,-28.3,-27.4,-12.5,-33.8,-35.6,-13.9,3.0
-33.7,-37.5,-31.3,-21.8,-2.6,-32.5,-25.4,-28.3,-13.4,-32.0,-34.7,-17.2,3.0
-27.4,-42.5,-31.5,-24.9,-4.2,-32.2,-22.5,-30.0,-14.3,-27.6,-36.0,-14.6,3.0
